timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2010-07-21 11:00:00,42.3,41.568493,0.05,0.5
2010-07-21 12:00:00,40.2,40.65401,0.05,0.5
2010-07-21 13:00:00,38.4,31.8,0.125,0.5
2010-07-21 14:00:00,41.0,38.379,0.35,0.5
2010-07-21 15:00:00,37.2,41.121,0.025,0.5
2010-07-21 16:00:00,40.0,38.379,0.025,0.5
2010-07-21 17:00:00,39.8,38.379,0.0,0.5
2010-07-21 18:00:00,44.3,42.337807,0.05,0.5
2010-07-21 19:00:00,38.7,40.9287023257,0.3,0.5
2010-07-21 20:00:00,36.5,40.0609225393,0.1,0.5
2010-07-21 21:00:00,31.4,5.20344979342,0.0,0.5
2010-07-21 22:00:00,5.1,4.857700883,0.0,0.5
2010-07-21 23:00:00,13.5,4.857700883,1.0,0.5
2010-07-22 00:00:00,22.6,4.857700883,1.0,0.5
2010-07-22 01:00:00,22.0,41.568493,0.05,0.5
2010-07-22 02:00:00,4.8,13.5,0.0,0.5
2010-07-22 03:00:00,4.6,9.13,0.0,0.5
2010-07-22 04:00:00,4.6,4.8403906181,0.0,0.5
2010-07-22 05:00:00,23.3,43.628203,0.225,0.5
2010-07-22 06:00:00,48.9,44.08971,1.0,0.5
2010-07-22 07:00:00,46.8,39.279,0.375,0.5
2010-07-22 08:00:00,45.9,45.03,0.3,0.5
2010-07-22 09:00:00,47.5,45.9,0.075,0.5
2010-07-22 10:00:00,40.6,38.379,0.225,0.5
2010-07-22 11:00:00,41.7,43.179,0.15,0.5
2010-07-22 12:00:00,37.4,40.0609225393,0.0,0.5
2010-07-22 13:00:00,39.7,44.251,0.0,0.5
2010-07-22 14:00:00,39.0,36.5343,0.0,0.5
2010-07-22 15:00:00,36.4,31.302,0.025,0.5
2010-07-22 16:00:00,38.5,36.33,0.1,0.5
2010-07-22 17:00:00,40.0,39.0386400485,0.0,0.5
2010-07-22 18:00:00,43.7,38.6025370794,0.05,0.5
2010-07-22 19:00:00,41.5,37.36871,0.05,0.5
2010-07-22 20:00:00,37.3,39.6600321,0.0,0.5
2010-07-22 21:00:00,14.8,22.77,0.325,0.5
2010-07-22 22:00:00,5.1,13.5,0.05,0.5
2010-07-22 23:00:00,17.0,19.5,1.0,0.5
2010-07-23 00:00:00,20.6,4.8403906181,0.075,0.5
2010-07-23 01:00:00,18.2,20.6,0.725,0.5
2010-07-23 02:00:00,4.7,16.93,0.075,0.5
2010-07-23 03:00:00,4.7,4.58971,0.0,0.5
2010-07-23 04:00:00,4.5,23.37,0.0,0.5
2010-07-23 05:00:00,22.9,22.0,0.05,0.5
2010-07-23 06:00:00,49.3,46.779,0.95,0.5
2010-07-23 07:00:00,45.8,47.5,0.65,0.5
2010-07-23 08:00:00,40.9,37.348097,0.4,0.5
2010-07-23 09:00:00,41.8,37.348097,0.05,0.5
2010-07-23 10:00:00,48.4,45.751686,0.125,0.5
2010-07-23 11:00:00,43.0,41.5479451,0.575,0.5
2010-07-23 12:00:00,40.8,41.746807,0.0,0.5
2010-07-23 13:00:00,37.2,14.8,0.0,0.5
2010-07-23 14:00:00,39.6,43.6497421,0.0,0.5
2010-07-23 15:00:00,39.3,36.33,0.05,0.5
2010-07-23 16:00:00,37.5,39.64202247,0.025,0.5
2010-07-23 17:00:00,38.2,40.0426457775,0.175,0.5
2010-07-23 18:00:00,40.1,37.5,0.0,0.5
2010-07-23 19:00:00,35.8,38.6025370794,0.45,0.5
2010-07-23 20:00:00,15.7,5.06658951461,0.325,0.5
2010-07-23 21:00:00,5.2,16.93,0.025,0.5
2010-07-23 22:00:00,5.1,4.562797,0.0,0.5
2010-07-23 23:00:00,4.9,22.9,0.0,0.5
2010-07-24 00:00:00,21.3,18.2,0.0,0.5
2010-07-24 01:00:00,21.1,18.2,0.925,0.5
2010-07-24 02:00:00,4.7,5.07661266023,0.0,0.5
2010-07-24 03:00:00,4.8,4.77570778741,0.0,0.5
2010-07-24 04:00:00,4.8,21.23,0.0,0.5
2010-07-24 05:00:00,4.8,21.23,0.025,0.5
2010-07-24 06:00:00,23.5,48.9,0.275,0.5
2010-07-24 07:00:00,44.0,41.5479451,0.825,0.5
2010-07-24 08:00:00,42.0,48.4,0.0,0.5
2010-07-24 09:00:00,47.6,40.637807,0.525,0.5
2010-07-24 10:00:00,48.2,40.637807,0.15,0.5
2010-07-24 11:00:00,41.6,47.53,0.15,0.5
2010-07-24 12:00:00,41.2,41.746807,0.0,0.5
2010-07-24 13:00:00,37.8,40.0598520443,0.0,0.5
2010-07-24 14:00:00,39.8,35.8,0.075,0.5
2010-07-24 15:00:00,40.6,35.8,0.0,0.5
2010-07-24 16:00:00,39.0,40.6264649,0.0,0.5
2010-07-24 17:00:00,30.6,5.07661266023,0.275,0.5
2010-07-24 18:00:00,12.6,17.57,0.425,0.5
2010-07-24 19:00:00,5.0,4.79166777108,0.225,0.5
2010-07-24 20:00:00,5.3,4.79166777108,0.0,0.5
2010-07-24 21:00:00,5.1,4.79166777108,0.0,0.5
2010-07-24 22:00:00,5.1,5.06754020351,0.025,0.5
2010-07-24 23:00:00,13.6,5.07727814246,1.0,0.5
2010-07-25 00:00:00,22.2,4.79166777108,1.0,0.5
2010-07-25 01:00:00,17.3,20.6,0.225,0.5
2010-07-25 02:00:00,4.7,4.79166777108,0.0,0.5
2010-07-25 03:00:00,4.8,4.76416743976,0.0,0.5
2010-07-25 04:00:00,4.7,23.37,0.0,0.5
2010-07-25 05:00:00,4.7,23.37,0.075,0.5
2010-07-25 06:00:00,5.0,5.07727814246,0.0,0.5
2010-07-25 07:00:00,5.4,4.73670943184,0.075,0.5
2010-07-25 08:00:00,35.5,15.6853,1.0,0.5
2010-07-25 09:00:00,44.8,41.9853,1.0,0.5
2010-07-25 10:00:00,41.1,37.779,0.625,0.5
2010-07-25 11:00:00,39.4,30.6,0.0,0.5
2010-07-25 12:00:00,35.9,44.8,0.125,0.5
2010-07-25 13:00:00,40.1,35.83,0.75,0.5
2010-07-25 14:00:00,39.2,35.83,0.0,0.5
2010-07-25 15:00:00,40.1,39.25971,0.0,0.5
2010-07-25 16:00:00,38.6,40.0803275017,0.0,0.5
2010-07-25 17:00:00,26.2,9.551,1.0,0.5
2010-07-25 18:00:00,9.7,4.562797,0.0,0.5
2010-07-25 19:00:00,5.3,35.5,0.025,0.5
2010-07-25 20:00:00,5.3,5.05409469972,0.025,0.5
2010-07-25 21:00:00,5.1,5.05409469972,0.0,0.5
2010-07-25 22:00:00,5.2,5.0678662898,0.025,0.5
2010-07-25 23:00:00,16.8,4.73670943184,0.7,0.5
2010-07-26 00:00:00,21.2,17.3,0.55,0.5
2010-07-26 01:00:00,16.2,21.221,0.0,0.5
2010-07-26 02:00:00,4.9,5.24656980678,0.05,0.5
2010-07-26 03:00:00,4.7,5.0678662898,0.0,0.5
2010-07-26 04:00:00,4.7,5.0678662898,0.0,0.5
2010-07-26 05:00:00,22.1,17.3,0.0,0.5
2010-07-26 06:00:00,43.6,41.9853,0.4,0.5
2010-07-26 07:00:00,38.6,26.2,0.0,0.5
2010-07-26 08:00:00,37.0,39.64202247,0.025,0.5
2010-07-26 09:00:00,42.9,38.6012431689,0.85,0.5
2010-07-26 10:00:00,48.8,45.751686,0.65,0.5
2010-07-26 11:00:00,41.4,39.4050421,0.5,0.5
2010-07-26 12:00:00,38.9,36.9657,0.075,0.5
2010-07-26 13:00:00,36.9,42.9357,0.0,0.5
2010-07-26 14:00:00,37.6,42.9357,0.0,0.5
2010-07-26 15:00:00,38.2,36.94599,0.0,0.5
2010-07-26 16:00:00,36.8,37.53,0.025,0.5
2010-07-26 17:00:00,42.8,48.87,0.0,0.5
2010-07-26 18:00:00,45.5,41.13129,0.1,0.5
2010-07-26 19:00:00,49.5,41.35401,0.925,0.5
2010-07-26 20:00:00,38.6,36.94599,1.0,0.5
2010-07-26 21:00:00,35.8,40.0803275017,0.25,0.5
2010-07-26 22:00:00,5.1,4.74199133512,0.75,0.5
2010-07-26 23:00:00,4.9,4.74199133512,0.0,0.5
2010-07-27 00:00:00,21.6,16.2,0.125,0.691462461
2010-07-27 01:00:00,15.6,4.78939393458,0.025,0.725746882
2010-07-27 02:00:00,4.8,4.78939393458,0.0,0.691462461
2010-07-27 03:00:00,4.7,21.67,0.0,0.691462461
2010-07-27 04:00:00,4.7,22.16647053,0.0,0.691462461
2010-07-27 05:00:00,20.8,18.2,0.0,0.382088578
2010-07-27 06:00:00,42.0,38.878097,0.55,0.241963652
2010-07-27 07:00:00,37.9,38.167807,0.125,0.211855399
2010-07-27 08:00:00,36.6,5.07750640286,0.675,0.211855399
2010-07-27 09:00:00,40.2,38.6008702182,0.1,0.211855399
2010-07-27 10:00:00,46.8,48.27,0.925,0.460172163
2010-07-27 11:00:00,42.2,37.9,0.075,0.460172163
2010-07-27 12:00:00,38.9,36.94599,0.375,0.579259709
2010-07-27 13:00:00,38.3,36.94599,0.0,0.579259709
2010-07-27 14:00:00,38.8,38.3553,0.025,0.617911422
2010-07-27 15:00:00,39.6,46.7853,0.0,0.617911422
2010-07-27 16:00:00,38.3,38.85926753,0.025,0.420740291
2010-07-27 17:00:00,40.4,46.7853,0.0,0.382088578
2010-07-27 18:00:00,41.4,38.85926753,0.0,0.211855399
2010-07-27 19:00:00,46.6,42.2,0.025,0.184060125
2010-07-27 20:00:00,42.0,38.85926753,0.0,0.054799292
2010-07-27 21:00:00,33.4,12.6,0.475,0.096800485
2010-07-27 22:00:00,5.2,4.74536211956,0.025,0.054799292
2010-07-27 23:00:00,7.9,17.57,1.0,0.211855399
2010-07-28 00:00:00,22.4,15.65971,1.0,0.5
2010-07-28 01:00:00,11.3,5.07750640286,0.1,0.539827837
2010-07-28 02:00:00,4.8,4.74536211956,0.05,0.539827837
2010-07-28 03:00:00,4.9,4.76175348369,0.0,0.539827837
2010-07-28 04:00:00,4.8,20.87,0.0,0.539827837
2010-07-28 05:00:00,13.3,22.16647053,0.975,0.815939875
2010-07-28 06:00:00,37.4,36.55401,1.0,0.955434537
2010-07-28 07:00:00,41.3,46.5447,0.025,0.919243341
2010-07-28 08:00:00,38.9,38.33871,0.0,0.903199515
2010-07-28 09:00:00,43.8,38.6008702182,0.65,0.864333939
2010-07-28 10:00:00,48.6,38.6008702182,0.85,0.815939875
2010-07-28 11:00:00,45.9,49.43,0.025,0.815939875
2010-07-28 12:00:00,39.6,38.33871,0.0,0.788144601
2010-07-28 13:00:00,37.4,41.3474649,0.0,0.788144601
2010-07-28 14:00:00,40.0,37.37456753,0.0,0.788144601
2010-07-28 15:00:00,35.2,5.07750640286,0.75,0.725746882
2010-07-28 16:00:00,38.5,43.842903,0.025,0.420740291
2010-07-28 17:00:00,40.2,37.37456753,0.0,0.420740291
2010-07-28 18:00:00,45.9,39.6205910103,0.025,0.420740291
2010-07-28 19:00:00,44.3,48.67,0.0,0.241963652
2010-07-28 20:00:00,41.0,38.871487271,0.05,0.080756659
2010-07-28 21:00:00,34.6,38.5706091528,0.725,0.211855399
2010-07-28 22:00:00,5.3,4.80225920701,0.1,0.241963652
2010-07-28 23:00:00,16.3,4.80225920701,1.0,0.539827837
2010-07-29 00:00:00,22.5,11.251,0.075,0.579259709
2010-07-29 01:00:00,16.1,22.54599,0.15,0.382088578
2010-07-29 02:00:00,4.8,4.80225920701,0.0,0.382088578
2010-07-29 03:00:00,4.8,4.80158144491,0.0,0.382088578
2010-07-29 04:00:00,4.8,13.3,0.0,0.382088578
2010-07-29 05:00:00,18.6,4.800774908,0.275,0.460172163
2010-07-29 06:00:00,37.2,40.0562292512,0.1,0.460172163
2010-07-29 07:00:00,37.8,40.0562292512,0.925,0.539827837
2010-07-29 08:00:00,39.0,40.207203,0.0,0.5
2010-07-29 09:00:00,42.3,38.871487271,0.05,0.211855399
2010-07-29 10:00:00,48.5,45.9,0.075,0.211855399
2010-07-29 11:00:00,42.2,48.43,0.05,0.184060125
2010-07-29 12:00:00,37.6,39.0189336238,0.075,0.211855399
2010-07-29 13:00:00,38.3,39.0189336238,0.55,0.382088578
2010-07-29 14:00:00,40.3,45.9,0.0,0.382088578
2010-07-29 15:00:00,38.2,40.2350421,0.025,0.274253118
2010-07-29 16:00:00,36.9,38.327097,0.0,0.274253118
2010-07-29 17:00:00,39.8,42.3264649,0.0,0.080756659
2010-07-29 18:00:00,46.3,44.2657,1.0,0.274253118
2010-07-29 19:00:00,43.3,48.67,0.4,0.382088578
2010-07-29 20:00:00,40.7,38.1774649,0.0,0.382088578
2010-07-29 21:00:00,14.0,37.37456753,1.0,0.655421742
2010-07-29 22:00:00,7.7,22.34029,0.95,0.88493033
2010-07-29 23:00:00,22.0,16.1,0.25,0.815939875
2010-07-30 00:00:00,19.8,41.992797,0.025,0.815939875
2010-07-30 01:00:00,14.6,5.07750640286,0.025,0.815939875
2010-07-30 02:00:00,4.9,4.800774908,0.0,0.815939875
2010-07-30 03:00:00,4.8,4.8305424356,0.0,0.815939875
2010-07-30 04:00:00,4.8,18.6,0.0,0.539827837
2010-07-30 05:00:00,19.6,14.6,0.125,0.460172163
2010-07-30 06:00:00,38.2,40.2350421,0.75,0.691462461
2010-07-30 07:00:00,41.5,37.551,0.5,0.539827837
2010-07-30 08:00:00,39.9,38.18422543,0.025,0.241963652
2010-07-30 09:00:00,43.9,40.9188448977,0.0,0.184060125
2010-07-30 10:00:00,50.5,45.3,0.725,0.382088578
2010-07-30 11:00:00,50.7,45.3,1.0,0.691462461
2010-07-30 12:00:00,42.4,37.551,1.0,0.903199515
2010-07-30 13:00:00,42.9,40.64852543,0.05,0.919243341
2010-07-30 14:00:00,43.5,50.5,0.025,0.919243341
2010-07-30 15:00:00,46.1,43.3940203075,0.075,0.903199515
2010-07-30 16:00:00,41.9,39.836643039,0.175,0.815939875
2010-07-30 17:00:00,47.0,41.9649579,0.0,0.691462461
2010-07-30 18:00:00,40.9,14.0,0.0,0.655421742
2010-07-30 19:00:00,43.2,46.121,0.025,0.691462461
2010-07-30 20:00:00,16.0,4.81496579345,1.0,0.758036348
2010-07-30 21:00:00,5.4,4.81496579345,0.075,0.460172163
2010-07-30 22:00:00,5.3,5.07750640286,0.05,0.184060125
2010-07-30 23:00:00,5.0,5.26697344373,0.0,0.184060125
2010-07-31 00:00:00,21.2,19.87,0.0,0.184060125
2010-07-31 01:00:00,21.9,19.87,0.875,0.382088578
2010-07-31 02:00:00,4.9,4.81496579345,0.025,0.344578258
2010-07-31 03:00:00,4.9,4.84047605541,0.0,0.344578258
2010-07-31 04:00:00,4.8,21.2147,0.0,0.344578258
2010-07-31 05:00:00,4.9,21.2147,0.0,0.344578258
2010-07-31 06:00:00,14.9,4.85858328701,0.975,0.308537539
2010-07-31 07:00:00,40.4,43.8600321,1.0,0.617911422
2010-07-31 08:00:00,44.8,50.5,0.0,0.617911422
2010-07-31 09:00:00,56.1,50.77,1.0,0.88493033
2010-07-31 10:00:00,58.9,50.77,0.675,0.964069681
2010-07-31 11:00:00,46.5,40.9131914284,1.0,0.97128344
2010-07-31 12:00:00,45.5,56.94,0.5,0.98927589
2010-07-31 13:00:00,43.4,16.07,0.075,0.991802464
2010-07-31 14:00:00,47.6,40.9131914284,0.05,0.991802464
2010-07-31 15:00:00,47.4,40.9131914284,0.0,0.991802464
2010-07-31 16:00:00,43.7,47.551,0.225,0.955434537
2010-07-31 17:00:00,28.9,5.26697344373,0.525,0.903199515
2010-07-31 18:00:00,18.7,37.1847399062,1.0,0.986096552
2010-07-31 19:00:00,5.5,5.26697344373,0.45,0.955434537
2010-07-31 20:00:00,5.3,5.054254482,0.05,0.88493033
2010-07-31 21:00:00,5.4,5.054254482,0.025,0.617911422
2010-07-31 22:00:00,5.2,5.428512729,0.0,0.460172163
2010-07-31 23:00:00,9.7,5.25381698743,0.525,0.617911422
2010-08-01 00:00:00,21.5,4.85858328701,0.025,0.617911422
2010-08-01 01:00:00,20.3,5.428512729,0.0,0.617911422
2010-08-01 02:00:00,4.8,4.85858328701,0.05,0.539827837
2010-08-01 03:00:00,4.9,4.8410083009,0.0,0.344578258
2010-08-01 04:00:00,4.7,20.87,0.0,0.11506967
2010-08-01 05:00:00,4.9,4.81109406744,0.0,0.054799292
2010-08-01 06:00:00,5.0,4.83776584721,0.025,0.054799292
2010-08-01 07:00:00,5.5,5.25381698743,0.05,0.054799292
2010-08-01 08:00:00,34.4,5.25381698743,1.0,0.241963652
2010-08-01 09:00:00,44.7,56.94,0.05,0.11506967
2010-08-01 10:00:00,41.4,46.93,0.025,0.11506967
2010-08-01 11:00:00,40.8,43.1853,0.0,0.11506967
2010-08-01 12:00:00,38.1,41.544493099,0.0,0.11506967
2010-08-01 13:00:00,43.2,47.551,0.2,0.158655254
2010-08-01 14:00:00,48.0,47.33,0.0,0.158655254
2010-08-01 15:00:00,47.2,43.654373629,0.125,0.184060125
2010-08-01 16:00:00,42.0,40.8792339999,0.0,0.184060125
2010-08-01 17:00:00,25.0,9.62699,1.0,0.460172163
2010-08-01 18:00:00,9.2,21.43,0.025,0.158655254
2010-08-01 19:00:00,5.3,4.83776584721,0.0,0.158655254
2010-08-01 20:00:00,5.2,5.4499589103,0.0,0.158655254
2010-08-01 21:00:00,5.3,5.4499589103,0.0,0.158655254
2010-08-01 22:00:00,5.2,5.26315922669,0.025,0.158655254
2010-08-01 23:00:00,12.9,4.83776584721,0.825,0.308537539
2010-08-02 00:00:00,21.4,20.3,0.5,0.5
2010-08-02 01:00:00,17.8,5.4499589103,0.1,0.5
2010-08-02 02:00:00,4.7,4.83776584721,0.025,0.5
2010-08-02 03:00:00,4.8,4.79643609305,0.0,0.184060125
2010-08-02 04:00:00,4.7,4.79750526513,0.0,0.184060125
2010-08-02 05:00:00,21.7,17.8,0.0,0.184060125
2010-08-02 06:00:00,42.3,25.0,0.975,0.460172163
2010-08-02 07:00:00,38.4,43.18971,0.0,0.460172163
2010-08-02 08:00:00,37.5,43.18971,0.075,0.5
2010-08-02 09:00:00,45.3,43.3958142153,1.0,0.539827837
2010-08-02 10:00:00,50.8,42.333967801,0.7,0.617911422
2010-08-02 11:00:00,40.6,38.158957801,1.0,0.864333939
2010-08-02 12:00:00,38.5,37.5357,0.0,0.864333939
2010-08-02 13:00:00,36.5,44.67456753,0.025,0.864333939
2010-08-02 14:00:00,41.9,38.3489679,0.75,0.955434537
2010-08-02 15:00:00,40.6,38.5494264069,0.0,0.955434537
2010-08-02 16:00:00,38.7,36.537807,0.025,0.815939875
2010-08-02 17:00:00,40.7,38.5945984849,0.0,0.815939875
2010-08-02 18:00:00,46.8,41.952829371,0.925,0.955434537
2010-08-02 19:00:00,45.7,50.779,0.05,0.788144601
2010-08-02 20:00:00,39.6,38.5945984849,0.0,0.579259709
2010-08-02 21:00:00,31.8,18.77,0.0,0.241963652
2010-08-02 22:00:00,5.4,5.24421145868,0.0,0.241963652
2010-08-02 23:00:00,9.2,5.24421145868,0.625,0.460172163
2010-08-03 00:00:00,17.9,4.76825368559,0.825,0.460172163
2010-08-03 01:00:00,15.0,40.43871,1.0,0.788144601
2010-08-03 02:00:00,5.3,9.1657,0.025,0.788144601
2010-08-03 03:00:00,5.2,5.26094802108,0.0,0.788144601
2010-08-03 04:00:00,5.3,5.24266361475,0.0,0.5
2010-08-03 05:00:00,18.8,15.0,0.65,0.691462461
2010-08-03 06:00:00,40.2,38.5945984849,1.0,0.919243341
2010-08-03 07:00:00,37.4,45.3,0.0,0.919243341
2010-08-03 08:00:00,41.2,40.6466442225,0.0,0.919243341
2010-08-03 09:00:00,47.5,45.7361802,0.25,0.864333939
2010-08-03 10:00:00,46.7,45.7361802,0.025,0.655421742
2010-08-03 11:00:00,40.7,38.5945984849,0.0,0.308537539
2010-08-03 12:00:00,39.7,31.8,0.0,0.308537539
2010-08-03 13:00:00,39.7,31.8,0.0,0.308537539
2010-08-03 14:00:00,36.5,41.952829371,0.05,0.308537539
2010-08-03 15:00:00,38.2,36.5264649,0.0,0.135666061
2010-08-03 16:00:00,38.3,36.5264649,0.05,0.02871656
2010-08-03 17:00:00,39.0,36.5264649,0.025,0.02871656
2010-08-03 18:00:00,43.7,48.0,0.0,0.02871656
2010-08-03 19:00:00,41.0,39.6580627165,0.075,0.022750132
2010-08-03 20:00:00,37.7,39.0132535366,0.0,0.022750132
2010-08-03 21:00:00,32.2,5.43497123721,0.8,0.096800485
2010-08-03 22:00:00,5.3,5.25986453033,0.0,0.096800485
2010-08-03 23:00:00,4.9,5.27190517123,0.0,0.096800485
2010-08-04 00:00:00,9.4,17.9,0.025,0.080756659
2010-08-04 01:00:00,4.8,4.80777757992,0.075,0.096800485
2010-08-04 02:00:00,14.7,5.27190517123,1.0,0.308537539
2010-08-04 03:00:00,22.5,17.8,0.05,0.344578258
2010-08-04 04:00:00,8.3,21.97,0.975,0.655421742
2010-08-04 05:00:00,19.5,40.22452947,0.95,0.88493033
2010-08-04 06:00:00,41.6,40.6626509557,1.0,0.982135579
2010-08-04 07:00:00,37.0,38.1712704607,0.0,0.919243341
2010-08-04 08:00:00,38.6,43.6680615403,0.05,0.903199515
2010-08-04 09:00:00,43.2,40.9154637999,0.15,0.933192799
2010-08-04 10:00:00,48.0,47.151,0.025,0.933192799
2010-08-04 11:00:00,43.6,48.0,0.8,0.982135579
2010-08-04 12:00:00,41.3,36.9525351,0.025,0.903199515
2010-08-04 13:00:00,41.1,36.9525351,0.025,0.88493033
2010-08-04 14:00:00,44.8,41.344257801,0.175,0.725746882
2010-08-04 15:00:00,45.2,39.6580627165,0.2,0.460172163
2010-08-04 16:00:00,39.9,39.6580627165,0.05,0.184060125
2010-08-04 17:00:00,41.5,41.1363321,0.0,0.184060125
2010-08-04 18:00:00,46.6,40.6626509557,0.0,0.184060125
2010-08-04 19:00:00,46.0,39.8556501273,0.0,0.158655254
2010-08-04 20:00:00,39.8,41.5428016185,0.025,0.158655254
2010-08-04 21:00:00,30.2,5.27190517123,0.175,0.054799292
2010-08-04 22:00:00,5.1,4.80544430594,0.025,0.054799292
2010-08-04 23:00:00,16.2,22.532193,1.0,0.241963652
2010-08-05 00:00:00,23.7,8.37,0.45,0.308537539
2010-08-05 01:00:00,20.4,41.5428016185,0.95,0.539827837
2010-08-05 02:00:00,4.9,16.221,0.0,0.539827837
2010-08-05 03:00:00,4.7,9.4,0.0,0.539827837
2010-08-05 04:00:00,4.7,5.05658469618,0.0,0.539827837
2010-08-05 05:00:00,21.6,4.76556739694,0.0,0.539827837
2010-08-05 06:00:00,44.0,45.27,0.175,0.579259709
2010-08-05 07:00:00,44.1,45.27,0.0,0.539827837
2010-08-05 08:00:00,40.9,44.8,0.0,0.5
2010-08-05 09:00:00,38.5,43.192797,0.0,0.211855399
2010-08-05 10:00:00,43.8,40.9108246599,0.05,0.135666061
2010-08-05 11:00:00,41.7,46.551903,0.0,0.02871656
2010-08-05 12:00:00,40.3,41.5428016185,0.0,0.02871656
2010-08-05 13:00:00,38.4,43.84202247,0.075,0.02871656
2010-08-05 14:00:00,38.1,43.84202247,0.0,0.02871656
2010-08-05 15:00:00,40.0,30.249,0.05,0.035930319
2010-08-05 16:00:00,39.1,38.1498893225,0.0,0.022750132
2010-08-05 17:00:00,37.6,38.5673532576,0.0,0.022750132
2010-08-05 18:00:00,43.7,41.7327649,1.0,0.135666061
2010-08-05 19:00:00,39.7,39.0392774756,0.625,0.274253118
2010-08-05 20:00:00,39.5,39.0392774756,0.0,0.241963652
2010-08-05 21:00:00,14.2,21.421,1.0,0.579259709
2010-08-05 22:00:00,5.1,4.76556739694,0.075,0.579259709
2010-08-05 23:00:00,15.5,23.7,1.0,0.841344746
2010-08-06 00:00:00,19.9,4.76556739694,0.525,0.933192799
2010-08-06 01:00:00,22.2,8.37,1.0,0.98927589
2010-08-06 02:00:00,20.5,22.176529371,0.0,0.98927589
2010-08-06 03:00:00,20.4,22.176529371,0.825,0.998650102
2010-08-06 04:00:00,20.5,20.421,0.825,0.99744487
2010-08-06 05:00:00,34.9,44.67456753,0.5,0.996533026
2010-08-06 06:00:00,43.5,39.6706439016,0.625,0.999312862
2010-08-06 07:00:00,38.7,38.1498893225,0.725,0.998650102
2010-08-06 08:00:00,36.3,43.4270699507,0.0,0.998650102
2010-08-06 09:00:00,44.5,40.9108246599,0.825,0.99744487
2010-08-06 10:00:00,46.1,39.8389550891,0.025,0.991802464
2010-08-06 11:00:00,41.6,40.247170629,0.025,0.945200708
2010-08-06 12:00:00,38.8,36.321,0.0,0.945200708
2010-08-06 13:00:00,37.1,43.6633501547,0.05,0.815939875
2010-08-06 14:00:00,38.0,36.321,0.425,0.725746882
2010-08-06 15:00:00,43.0,44.06077053,0.125,0.579259709
2010-08-06 16:00:00,39.6,39.43352947,0.025,0.382088578
2010-08-06 17:00:00,40.7,38.6071472803,0.0,0.184060125
2010-08-06 18:00:00,39.2,40.673855669,0.0,0.184060125
2010-08-06 19:00:00,39.4,40.673855669,0.0,0.054799292
2010-08-06 20:00:00,16.1,19.879,0.775,0.184060125
2010-08-06 21:00:00,5.3,5.27190517123,0.0,0.158655254
2010-08-06 22:00:00,5.2,5.28033361986,0.0,0.158655254
2010-08-06 23:00:00,4.8,21.6553,0.0,0.158655254
2010-08-07 00:00:00,22.0,20.4447,0.0,0.080756659
2010-08-07 01:00:00,16.9,15.0,1.0,0.274253118
2010-08-07 02:00:00,4.7,4.77589717786,0.0,0.274253118
2010-08-07 03:00:00,4.7,4.7531280245,0.0,0.274253118
2010-08-07 04:00:00,4.7,21.979,0.0,0.274253118
2010-08-07 05:00:00,4.7,4.726032732,0.075,0.274253118
2010-08-07 06:00:00,24.5,9.1657,0.0,0.11506967
2010-08-07 07:00:00,45.1,41.559961133,0.925,0.344578258
2010-08-07 08:00:00,45.4,41.559961133,0.0,0.344578258
2010-08-07 09:00:00,45.2,45.4357,0.0,0.344578258
2010-08-07 10:00:00,45.2,45.4357,0.0,0.344578258
2010-08-07 11:00:00,41.2,39.241797,0.075,0.11506967
2010-08-07 12:00:00,37.9,42.947493,0.0,0.11506967
2010-08-07 13:00:00,36.9,37.921,0.275,0.158655254
2010-08-07 14:00:00,38.0,36.93677457,0.125,0.184060125
2010-08-07 15:00:00,41.4,37.9447,0.0,0.158655254
2010-08-07 16:00:00,41.2,37.9447,0.025,0.184060125
2010-08-07 17:00:00,28.4,5.06960928733,1.0,0.184060125
2010-08-07 18:00:00,10.4,4.7182229124,0.325,0.274253118
2010-08-07 19:00:00,5.6,5.2562335339,0.275,0.344578258
2010-08-07 20:00:00,5.4,4.7182229124,0.0,0.344578258
2010-08-07 21:00:00,5.6,5.42447986605,0.125,0.382088578
2010-08-07 22:00:00,5.5,5.42447986605,0.15,0.420740291
2010-08-07 23:00:00,6.9,19.5,0.25,0.420740291
2010-08-08 00:00:00,22.2,20.4447,0.575,0.579259709
2010-08-08 01:00:00,16.2,5.2562335339,0.0,0.579259709
2010-08-08 02:00:00,4.9,5.06960928733,0.0,0.539827837
2010-08-08 03:00:00,5.0,5.44713590623,0.025,0.241963652
2010-08-08 04:00:00,4.9,5.04872650113,0.0,0.158655254
2010-08-08 05:00:00,5.1,4.81092922708,1.0,0.382088578
2010-08-08 06:00:00,5.2,5.44713590623,0.025,0.382088578
2010-08-08 07:00:00,5.4,5.44713590623,0.1,0.382088578
2010-08-08 08:00:00,38.8,39.423470629,1.0,0.655421742
2010-08-08 09:00:00,45.8,41.559961133,0.5,0.725746882
2010-08-08 10:00:00,43.9,39.6494507311,0.025,0.539827837
2010-08-08 11:00:00,36.8,37.9447,0.3,0.655421742
2010-08-08 12:00:00,37.5,36.93677457,0.175,0.691462461
2010-08-08 13:00:00,37.6,36.93677457,0.0,0.691462461
2010-08-08 14:00:00,38.1,37.5569451,0.0,0.691462461
